,pile_sparsity,bio_sparsity
0,7.009526e-06,7.8334e-06
1,0.003045639,0.0026437722
2,0.006641526,0.00875774
3,0.0001892572,0.00025458547
4,0.0,0.0
5,0.003725563,0.0026868558
6,0.00019626673,0.00028983576
7,3.504763e-05,7.8334e-06
8,0.0027827818,0.0030589425
9,1.4019052e-05,1.56668e-05
10,9.112384e-05,0.00025458547
11,0.00057478115,0.0009595914
12,0.0,0.0
13,0.0034346678,0.0026907728
14,0.00011215242,8.225069e-05
15,3.504763e-06,7.8334e-06
16,0.00012967623,0.0
17,0.00022780959,3.13336e-05
18,3.1542866e-05,1.56668e-05
19,0.00044160013,7.8334e-06
20,0.0029510104,0.0031607766
21,0.011870632,0.020014334
22,0.0027617533,0.0030354422
23,0.0031718104,0.003274361
24,5.607621e-05,6.6583896e-05
25,0.0012547051,0.00038775327
26,0.0,3.9167e-06
27,0.00011565718,4.7000394e-05
28,0.00010514289,0.0
29,7.009526e-06,0.0
30,0.0,0.0
31,0.0011040004,0.0025771884
32,0.00070445734,0.00032508606
33,0.0028353531,0.003078526
34,0.00015070481,0.0
35,0.0,0.0
36,0.0027302103,0.0017820983
37,0.0011951241,0.00024675208
38,5.2571446e-05,1.1750099e-05
39,0.0003785144,0.00037600315
40,0.001538591,0.00026241888
41,0.0028073152,0.0030432756
42,3.504763e-06,0.0
43,3.504763e-06,0.0
44,0.006077259,0.009071076
45,0.0,0.0
46,0.008905603,0.016387472
47,0.0,0.0
48,0.002393753,0.00049350417
49,0.0011320384,0.00011750099
50,0.00048716206,0.006533055
51,0.0007570288,0.0060591344
52,0.008635736,0.016606806
53,0.0,0.0
54,0.0,0.0
55,4.2057156e-05,0.0
56,0.0026671246,0.0028591908
57,0.00021028578,5.0917097e-05
58,0.0030070867,0.0027064395
59,2.1028578e-05,0.0
60,3.504763e-05,0.0
61,0.00014019052,0.00021150179
62,0.0,0.0
63,0.00030841914,0.00011750099
64,3.8552393e-05,1.1750099e-05
65,0.002246553,0.0009830917
66,0.0033084962,0.0035798636
67,0.0012021337,0.00019191828
68,3.8552393e-05,3.9166996e-05
69,0.00012617146,0.0
70,0.0,0.0
71,0.008705831,0.0040224507
72,0.00042758108,0.00019583497
73,0.0027512389,0.0030080252
74,0.0031577914,0.0039323666
75,0.0057478114,0.0011710932
76,0.003623925,0.00748873
77,0.00039954297,0.00044650375
78,0.0012266671,0.0005914216
79,0.001139048,0.00030941927
80,0.0011285336,0.0016019301
81,0.0,0.0
82,0.0005011811,0.0
83,0.002838858,0.0030981095
84,0.0010128765,3.5250298e-05
85,0.0028038104,0.003078526
86,0.0014404575,0.0021698517
87,0.0,0.0
88,0.00012617146,0.0
89,0.00015420957,0.00010575089
90,1.0514289e-05,7.8334e-06
91,0.0,0.0
92,0.0030386294,0.0033096112
93,0.00015771433,1.1750099e-05
94,0.0018294862,0.00088517414
95,0.0025094103,0.0027416898
96,7.009526e-05,1.56668e-05
97,0.00026986675,6.6583896e-05
98,0.00011215242,0.0
99,0.0016016767,8.616739e-05
100,0.0013773718,0.00034858627
101,7.009526e-05,0.00034858627
102,0.0,3.9167e-06
103,0.0025409532,0.0028121904
104,0.003003582,0.003207777
105,0.0,0.0
106,0.0030666676,0.0031098595
107,0.0008761907,0.0041712853
108,0.0054078493,0.0037482816
109,2.1028578e-05,3.13336e-05
110,3.504763e-06,1.1750099e-05
111,0.0,0.0
112,1.0514289e-05,0.0
113,0.0,0.0
114,0.002824839,0.003078526
115,3.8552393e-05,1.56668e-05
116,0.00022430484,0.00019975168
117,0.00025935247,0.00017233478
118,0.0,0.0
119,0.0,0.0
120,5.607621e-05,0.0
121,0.00064838113,0.00077550655
122,9.46286e-05,2.3500197e-05
123,0.001507048,0.0026868558
124,0.00024182865,0.0009478413
125,7.7104785e-05,4.7000394e-05
126,0.0001612191,0.00015275128
127,0.0036449535,0.002032767
128,0.002116877,0.0029375248
129,0.034069803,0.043283448
130,1.4019052e-05,0.0
131,0.00033295248,0.00014883459
132,0.0003224382,5.0917097e-05
133,5.958097e-05,0.0
134,0.0012021337,0.0009595914
135,1.7523815e-05,1.56668e-05
136,0.00011565718,3.13336e-05
137,0.0028213342,0.003078526
138,3.504763e-06,0.0
139,0.00021379054,0.00014883459
140,3.504763e-06,0.0
141,0.0039218296,0.0039127828
142,0.000108647655,0.0
143,8.7619075e-05,3.9167e-06
144,0.0026285723,0.002620272
145,0.00028038103,0.00015275128
146,0.001019886,5.8750495e-05
147,1.4019052e-05,0.0
148,0.0,0.0
149,2.4533341e-05,3.9167e-06
150,0.0,0.0
151,1.0514289e-05,7.8334e-06
152,0.0032629343,0.0032273605
153,6.308573e-05,0.0
154,0.0,0.0
155,0.0,0.0
156,7.009526e-05,1.1750099e-05
157,1.0514289e-05,0.0043201195
158,0.0036449535,0.010888425
159,7.360002e-05,0.00024675208
160,0.0,3.9167e-06
161,5.607621e-05,4.7000394e-05
162,0.0005888002,0.00024283538
163,0.003312001,0.0033566116
164,0.0,0.0
165,0.0033470485,0.004410204
166,0.0,0.0
167,6.6590495e-05,4.7000394e-05
168,2.4533341e-05,0.0
169,0.0028038104,0.0030824426
170,0.00050468586,0.00047392066
171,0.0023271625,0.0018956827
172,0.004212725,0.003744365
173,0.0,0.0
174,0.0048540966,0.0037521983
175,7.009526e-06,7.8334e-06
176,0.00043459062,0.00015275128
177,0.000739505,0.0
178,1.7523815e-05,0.0
179,0.00016822862,0.00019583497
180,4.9066683e-05,0.0
181,7.009526e-06,3.9167e-06
182,4.9066683e-05,2.3500197e-05
183,0.00033996202,0.00051308767
184,0.0,0.0
185,0.0,0.0
186,0.00081660977,0.0029296912
187,0.00013668576,1.9583498e-05
188,9.8133365e-05,0.00016058469
189,0.00010163813,3.9166996e-05
190,0.0007815621,0.00052483776
191,0.002278096,0.0017233478
192,7.009526e-05,1.1750099e-05
193,0.0038061726,0.0041164514
194,1.7523815e-05,3.9167e-06
195,0.00030841914,2.3500197e-05
196,0.00015420957,9.791749e-05
197,0.00020678101,0.00010575089
198,0.00012617146,7.4417294e-05
199,3.504763e-06,1.56668e-05
200,0.0005537525,1.56668e-05
201,0.0028073152,0.003078526
202,0.027375704,0.020382505
203,3.1542866e-05,1.9583498e-05
204,0.0028353531,0.0030824426
205,0.0,2.3500197e-05
206,0.00012967623,0.0
207,0.003476725,0.0033879452
208,4.2057156e-05,0.0
209,0.0063506304,0.008487488
210,0.00014720004,0.00023108527
211,0.0,0.0
212,0.00020678101,1.9583498e-05
213,1.0514289e-05,0.0
214,0.00024533342,0.0
215,0.00017523815,0.0
216,0.0,0.0
217,0.00053622876,0.0009478413
218,3.504763e-06,7.8334e-06
219,0.0020292578,0.00014491788
220,3.504763e-06,0.0
221,0.0003960382,2.3500197e-05
222,0.00025935247,1.1750099e-05
223,0.0032734487,0.004253536
224,0.0009077336,0.0
225,0.0032313915,0.004245702
226,0.0027968008,0.0030746092
227,0.004272306,0.007876483
228,0.00018575243,7.8334e-06
229,0.0005958097,0.00049350417
230,0.0007815621,0.00038383657
231,0.0008621717,0.00075592304
232,7.7104785e-05,1.1750099e-05
233,0.0002628572,0.00042692025
234,0.0034486868,0.0031098595
235,0.00014019052,7.8334e-06
236,0.0028633913,0.003078526
237,0.0029825533,0.003286111
238,0.00077455264,0.00042300357
239,0.001240686,9.008409e-05
240,0.00013318099,2.3500197e-05
241,0.007570288,0.0061061345
242,0.0004941716,0.0
243,4.556192e-05,3.9167e-06
244,0.0014159243,0.0016410971
245,0.00017173338,0.00019975168
246,0.002824839,0.0030746092
247,0.0,0.0
248,0.0,0.0
249,0.0018189719,0.0013904284
250,0.00013318099,3.9166996e-05
251,0.00029790486,0.00019975168
252,0.00012617146,0.0
253,0.00050819066,3.9167e-06
254,0.0029159628,0.003274361
255,0.0028003056,0.003078526
256,0.00013668576,0.00030941927
257,0.0025549722,0.0013904284
258,0.00025935247,9.791749e-05
259,0.001938134,0.0010888425
260,0.004910173,0.0038931994
261,0.002747734,0.0077433153
262,7.009526e-06,0.0
263,0.00023832388,0.00018016818
264,0.0038201916,0.0034388623
265,0.00022430484,0.00017233478
266,0.0043809535,0.0035015296
267,0.0032313915,0.0042300355
268,0.00078857166,8.616739e-05
269,0.003459201,0.0035641966
270,3.504763e-06,0.0
271,0.002838858,0.0030746092
272,0.00074300973,7.0500595e-05
273,0.00043459062,0.00031333597
274,0.0,0.0
275,0.0009077336,0.00024283538
276,0.0019206101,0.0024753541
277,0.0069394307,0.030174254
278,0.0017628957,0.0018721825
279,2.8038105e-05,0.0
280,7.009526e-06,1.1750099e-05
281,6.308573e-05,1.9583498e-05
282,0.0020748198,0.0029492748
283,0.0054919636,0.0047666235
284,0.053198796,0.10328729
285,0.00034697153,7.4417294e-05
286,0.0032699439,0.0030432756
287,0.04020664,0.021232428
288,0.0005537525,0.00022716858
289,7.009526e-06,0.0
290,4.556192e-05,0.0
291,0.0023972578,0.0023030194
292,0.0064067068,0.008221152
293,2.4533341e-05,1.56668e-05
294,0.0014544766,0.0009713415
295,0.00014720004,7.8334e-06
296,0.0014755052,0.0012102602
297,1.7523815e-05,0.0
298,0.0030736772,0.003129443
299,0.00011916194,3.9167e-06
300,7.7104785e-05,4.3083695e-05
301,3.1542866e-05,1.1750099e-05
302,0.00029790486,0.00063842203
303,0.0007149716,1.9583498e-05
304,8.411431e-05,3.9167e-06
305,4.556192e-05,0.0
306,0.00015420957,3.9167e-06
307,1.0514289e-05,0.0
308,0.0,0.0
309,4.2057156e-05,3.9167e-06
310,0.0,0.0
311,0.00021379054,0.00012141769
312,5.2571446e-05,0.0
313,4.9066683e-05,0.0
314,0.00023131436,0.00028983576
315,0.0030982106,0.0039872
316,9.8133365e-05,3.13336e-05
317,0.0009532955,0.00048567075
318,7.009526e-06,1.9583498e-05
319,8.060955e-05,0.00018408489
320,0.0031122295,0.0032547773
321,0.0001612191,6.26672e-05
322,0.00048716206,3.13336e-05
323,7.009526e-06,0.0
324,0.00012617146,0.0
325,0.002866896,0.0076493146
326,0.00014369529,0.00013316779
327,0.00281082,0.0030863592
328,3.504763e-06,0.0
329,0.003014096,0.0031372765
330,0.00016822862,3.9167e-06
331,0.0028143246,0.0031059429
332,3.504763e-06,7.8334e-06
333,9.112384e-05,0.0
334,0.00033996202,0.0
335,0.0,0.0
336,0.002838858,0.0030941926
337,0.0058214115,0.0023931034
338,0.0,0.0
339,5.2571446e-05,3.9166996e-05
340,0.011393985,0.02601472
341,3.504763e-05,0.0
342,7.009526e-05,3.9167e-06
343,0.00010163813,0.00018408489
344,0.0025935245,0.0023774367
345,0.00024182865,3.9167e-06
346,0.0,0.0
347,0.078461125,0.076289475
348,0.00044860967,0.00014883459
349,0.0013212956,0.00047392066
350,0.0017628957,0.0018173486
351,0.00013668576,3.9167e-06
352,0.0030947058,0.0054402957
353,0.00019977149,0.00035250298
354,0.00092175265,1.9583498e-05
355,0.00010163813,0.00014883459
356,0.00026986675,9.791749e-05
357,0.00015420957,0.0
358,7.009526e-06,0.0
359,0.0030351246,0.0032939443
360,0.00023832388,0.00023108527
361,0.0027196961,0.0030041086
362,0.004037487,0.0031137762
363,3.504763e-06,3.9167e-06
364,3.504763e-06,0.0
365,0.001980191,0.017644731
366,0.0,0.0
367,2.1028578e-05,0.0
368,0.010209374,0.003403612
369,0.0,0.0
370,1.0514289e-05,1.56668e-05
371,0.00012617146,3.5250298e-05
372,0.14272797,0.08991959
373,0.00025935247,7.8334e-06
374,3.504763e-06,0.0
375,0.00827825,0.0043201195
376,7.009526e-06,3.9167e-06
377,0.0,0.0
378,0.002870401,0.0032312772
379,0.0,3.9167e-06
380,0.0017664005,0.0019152662
381,2.1028578e-05,0.0
382,0.00058529543,0.00011358429
383,0.0029510104,0.0031020262
384,0.0,0.0
385,0.00028739058,5.8750495e-05
386,3.1542866e-05,3.9167e-06
387,1.4019052e-05,0.0
388,4.2057156e-05,0.00011358429
389,0.002660115,0.0028396072
390,0.003413639,0.014115785
391,0.0557047,0.081436016
392,8.7619075e-05,1.1750099e-05
393,0.00014019052,0.0
394,0.0003960382,9.791749e-05
395,0.00281082,0.003078526
396,0.0,0.0
397,0.00023832388,0.00044258707
398,0.0032734487,0.003274361
399,5.958097e-05,2.7416898e-05
400,0.0068833544,0.012028185
401,0.0028038104,0.0030746092
402,2.1028578e-05,0.0
403,0.0,0.0
404,0.00019977149,0.00021933518
405,0.00017173338,3.5250298e-05
406,0.0013107813,0.0016332638
407,0.0056461734,0.006415554
408,8.7619075e-05,0.0
409,0.0027897914,0.0029688582
410,0.00019977149,0.0
411,0.00050819066,0.0
412,0.0032594295,0.0033409449
413,0.00015070481,0.0006893391
414,0.0028318486,0.003078526
415,2.8038105e-05,1.9583498e-05
416,0.0010724575,0.0013630114
417,0.00014019052,2.3500197e-05
418,8.060955e-05,0.00041125345
419,8.060955e-05,0.0
420,0.00067992404,3.9167e-06
421,2.4533341e-05,7.8334e-06
422,0.0013668576,0.0021541847
423,0.00019276196,0.00084600714
424,1.0514289e-05,1.1750099e-05
425,0.0,0.0
426,8.060955e-05,4.7000394e-05
427,0.0,0.0
428,0.00016822862,0.0
429,6.6590495e-05,7.4417294e-05
430,0.0,0.0
431,2.8038105e-05,1.56668e-05
432,0.0028528771,0.0031921102
433,0.00046963824,3.13336e-05
434,0.00066940975,0.00015275128
435,0.00010163813,0.0
436,0.0028073152,0.0030746092
437,0.0028844199,0.0029688582
438,0.0007780574,0.00017625149
439,4.9066683e-05,7.4417294e-05
440,0.0,0.0
441,3.504763e-06,0.0
442,6.6590495e-05,0.00015666799
443,0.00092175265,0.0009400079
444,0.00011916194,3.9167e-06
445,0.0018610292,0.0011789266
446,0.00024883816,0.00038383657
447,0.0,0.0
448,0.00011916194,1.1750099e-05
449,0.0,0.0
450,0.0028038104,0.003078526
451,7.009526e-06,0.0
452,0.00010514289,0.0
453,0.0,0.0
454,0.001892572,0.0018369321
455,5.958097e-05,1.9583498e-05
456,0.00051870494,0.000990925
457,0.0027267055,0.0028944411
458,0.00030491437,0.00031333597
459,3.504763e-06,0.0
460,0.0028038104,0.003078526
461,0.00017173338,7.833399e-05
462,2.8038105e-05,0.0
463,0.0,0.0
464,0.00024182865,9.791749e-05
465,0.0,0.0
466,0.00033996202,1.1750099e-05
467,3.1542866e-05,1.56668e-05
468,2.4533341e-05,0.0
469,5.607621e-05,1.1750099e-05
470,0.0020012197,0.0016097636
471,0.0032419057,0.002228602
472,0.0005782859,0.0
473,1.4019052e-05,7.8334e-06
474,0.004983773,0.004829291
475,0.00012266671,0.00062667194
476,2.4533341e-05,0.0
477,0.00034346676,0.00039558666
478,0.0031858296,0.0027025228
479,0.0025619818,0.00478229
480,0.0,0.0
481,0.0005257144,0.0014648456
482,1.7523815e-05,2.3500197e-05
483,0.0028143246,0.0030863592
484,5.607621e-05,3.9167e-06
485,0.0013353147,0.0021032677
486,0.006981488,0.006533055
487,9.8133365e-05,0.00022325187
488,0.0,3.9167e-06
489,0.0008481526,0.0014217619
490,1.4019052e-05,0.0
491,0.00064137165,0.0010535922
492,0.0013984004,0.002165935
493,0.0,0.0
494,0.0010619431,0.0016880975
495,0.00295802,0.0030981095
496,0.0,0.0
497,8.7619075e-05,3.9166996e-05
498,0.01930774,0.022936193
499,0.0002944001,0.00025850217
500,0.0007114669,0.002295186
501,0.00024182865,3.9167e-06
502,7.009526e-05,6.26672e-05
503,0.00022430484,0.00030158588
504,6.308573e-05,0.00027808567
505,0.0005642668,0.0011240928
506,0.00273722,0.0030041086
507,1.7523815e-05,7.8334e-06
508,0.00013668576,0.00036425306
509,0.00049066683,0.0007833399
510,0.0014264386,1.56668e-05
511,0.0018540196,0.0015627631
512,0.0013002671,0.002087601
513,0.0,0.0
514,0.0028178294,0.003078526
515,0.0029229724,0.0030746092
516,0.00017173338,0.00011750099
517,0.0048015253,0.0010614255
518,3.8552393e-05,0.0
519,0.0022220197,0.00014491788
520,0.0007009526,0.0008185902
521,0.0,0.0
522,0.0028038104,0.0030746092
523,2.4533341e-05,3.5250298e-05
524,0.0035958868,0.005526463
525,0.0010829718,0.00014883459
526,0.0007184764,0.00045825387
527,0.0,0.0
528,0.003490744,0.005307128
529,0.0018294862,0.001081009
530,0.003680001,0.0032508606
531,0.0,0.0
532,2.1028578e-05,4.3083695e-05
533,0.0014825148,0.0019622666
534,0.009858898,0.0078020655
535,0.0,0.0
536,0.0044755824,0.0017272645
537,3.504763e-06,0.0
538,6.308573e-05,1.1750099e-05
539,0.16236866,0.21961719
540,0.0020888387,0.0016293471
541,0.002824839,0.0030863592
542,0.00053272396,0.00024675208
543,0.0,0.0
544,7.009526e-05,0.00019583497
545,0.000620343,0.00045042046
