,pile_sparsity,bio_sparsity
190,0.20024055,0.23306742
191,0.106301166,0.09277012
192,0.16041577,0.16901797
193,0.13897027,0.12519528
194,0.27583298,0.21080892
195,0.47460505,0.5166722
196,0.19631265,0.24323802
197,0.08921083,0.1042939
198,0.50772655,0.5753247
199,0.3607389,0.45386547
200,0.15187061,0.18750098
201,0.16341376,0.1038047
202,0.12561755,0.14382426
203,0.08790751,0.027406935
204,0.06301522,0.037869465
205,0.19742209,0.14368619
206,0.15517378,0.14345737
207,0.17031093,0.17702661
208,0.09767701,0.12609084
209,0.41193092,0.47071913
210,0.06546747,0.043211192
211,0.18741204,0.2376872
212,0.3108897,0.23098439
213,0.15682177,0.08956272
214,0.27445784,0.27339077
215,0.11827876,0.21790624
216,0.07187635,0.04157001
217,0.025100531,0.023595922
218,0.21471708,0.31113398
219,0.057468046,0.0698291
220,0.021725548,0.007278796
221,0.14971636,0.13980022
222,0.06960721,0.05772144
223,0.1602183,0.11674084
224,0.04787448,0.011709196
225,0.1417708,0.1122197
226,0.12794413,0.102865756
227,0.17081359,0.13689265
228,0.0647817,0.10984866
229,0.13501723,0.20081586
230,0.2629937,0.20657972
231,0.0757109,0.026199719
232,0.3050158,0.41900614
233,0.3870566,0.29521137
234,0.21029729,0.16639839
235,0.07663722,0.100226454
236,0.082834266,0.10401379
237,0.25094786,0.22907099
238,0.15178803,0.16355395
239,0.0075219013,0.0018660544
240,0.07065561,0.024937272
241,0.11138159,0.02664552
242,0.06589114,0.06285802
243,0.13295993,0.20188893
244,0.2570408,0.21237908
245,0.2459536,0.24043697
246,0.36673847,0.35092473
247,0.10317033,0.12403541
248,0.11478888,0.06502391
249,0.20601393,0.22161072
250,0.24377424,0.15918666
251,0.5299907,0.44428268
252,0.09750826,0.08694709
253,0.15624012,0.16433114
254,0.40042368,0.3930392
255,0.13734742,0.14993924
256,0.073265836,0.079964176
257,0.28250396,0.3120966
258,0.30255637,0.38670722
259,0.12103978,0.09059241
260,0.035002872,0.0573506
261,0.11948155,0.08083211
262,0.12017808,0.085227005
263,0.14085165,0.11502864
264,0.19805759,0.19128439
265,0.07163938,0.025588222
266,0.16199195,0.08751913
267,0.16179807,0.19361202
268,0.1834913,0.15342675
269,0.48400116,0.7281202
270,0.12190866,0.059536207
271,0.07930849,0.052596696
272,0.103191875,0.0564156
273,0.091558956,0.15613313
274,0.18303174,0.10789187
275,0.29025924,0.35549718
276,0.22553857,0.18861352
277,0.30462804,0.23112641
278,0.21523769,0.21055248
279,0.28841376,0.41021636
280,0.07722605,0.108676955
281,0.13678731,0.13938992
282,0.174702,0.23287018
283,0.042869452,0.0052628256
284,0.082284935,0.11828339
285,0.141164,0.17319983
286,0.18561684,0.13123135
287,0.14787088,0.16669823
288,0.11114821,0.08782291
289,0.054689072,0.058964163
290,0.16462372,0.14120075
291,0.053856097,0.043743785
292,0.33996123,0.4667148
293,0.068167455,0.042071044
294,0.23571378,0.2728424
295,0.18096726,0.16703357
296,0.18288453,0.10658208
297,0.65578413,0.73631036
298,0.043250035,0.033115562
299,0.11050912,0.14149268
300,0.031408876,0.0052391547
301,0.05892575,0.037356593
302,0.0979786,0.11208162
303,0.27790105,0.1990366
304,0.21641175,0.26318467
305,0.31619632,0.45709258
306,0.07527287,0.11383326
307,0.13178228,0.062976375
308,0.20347911,0.27988055
309,0.267435,0.26388693
310,0.14164512,0.24786568
311,0.13772799,0.11676845
312,0.32400188,0.4155936
313,0.20035546,0.17012261
314,0.1843925,0.18325995
315,0.27198765,0.15511133
316,0.33590767,0.37913254
317,0.069754414,0.035076298
318,0.96910816,0.9912812
319,0.28610155,0.3049993
320,0.11851214,0.12015339
321,0.11348916,0.1097737
322,0.39626598,0.50882924
323,0.24030949,0.15619625
324,0.3137082,0.2344719
325,0.32367155,0.15386072
326,0.04567356,0.015930502
327,0.12738404,0.14094825
328,0.050236966,0.04407518
329,0.014329312,0.0022013918
330,0.34596798,0.20124587
331,0.07082076,0.0726262
332,0.20132846,0.26227334
333,0.50443417,0.3978996
334,0.14546531,0.20515946
335,0.26353943,0.44195113
336,0.20491527,0.1793661
337,0.09055723,0.1336024
338,0.17711475,0.06412441
339,0.050671406,0.03559706
340,0.19738978,0.18323234
341,0.05935301,0.061911188
342,0.3853619,0.39789566
343,0.16139595,0.41807508
344,0.12666954,0.03362843
345,0.23965605,0.29919994
346,0.2119345,0.13740946
347,0.21857676,0.26404473
348,0.044574898,0.041167606
349,0.10213988,0.04345579
350,0.31107283,0.5162224
351,0.15664226,0.17223327
352,0.067345254,0.0610472
353,0.17046173,0.20582224
354,0.07954186,0.087834746
355,0.24221958,0.20537645
356,0.26282492,0.25978792
357,0.13661855,0.12666683
358,0.29095218,0.40378577
359,0.061266694,0.04957077
360,0.9935732,0.997988
361,0.17128752,0.22518502
362,0.13309637,0.1862346
363,0.1302025,0.10040398
364,0.33048615,0.32388866
365,0.11653382,0.13341697
366,0.065661356,0.070239395
367,0.07580784,0.031789992
368,0.090607494,0.12537676
369,0.09296639,0.12673783
370,0.18223827,0.453755
371,0.09156614,0.07064574
372,0.12919718,0.05232448
373,0.40548974,0.39430952
374,0.120343246,0.08895911
375,0.26726985,0.20791712
376,0.03559529,0.035987627
377,0.10570516,0.13870741
378,0.11310139,0.04863577
379,0.04223395,0.0052628256
380,0.42809135,0.52202576
381,0.20009694,0.12586202
382,0.24945426,0.24223201
383,0.4499641,0.45562103
384,0.08247164,0.051302686
385,0.026867012,0.008955483
386,0.34613672,0.25071803
387,0.19628751,0.1281502
388,0.46231508,0.55546874
389,0.25230864,0.3370536
390,0.0463701,0.043546528
391,0.070630476,0.08933785
392,0.07620638,0.099532105
393,0.1822598,0.17865992
394,0.14673992,0.14021051
395,0.12134138,0.14265256
396,0.0894083,0.048994776
397,0.12004883,0.13596947
398,0.07898535,0.037088323
399,0.31046602,0.34277013
400,0.08045742,0.012762549
401,0.35606778,0.3552131
402,0.04947221,0.02354858
403,0.09907368,0.12084379
404,0.079032026,0.054403573
405,0.182109,0.14032097
406,0.37761024,0.24749878
407,0.038988225,0.018534299
408,0.3296819,0.45929003
409,0.027251184,0.0063359058
410,0.18308559,0.062972434
411,0.06298291,0.032322586
412,0.24201134,0.19970727
413,0.2678156,0.3650878
414,0.032044377,0.034385897
415,0.1973826,0.233387
416,0.12576117,0.2024018
417,0.42232874,0.50556266
418,0.13306046,0.08503369
419,0.13871536,0.10062885
420,0.2430382,0.20659944
421,0.08433147,0.08996513
422,0.27315453,0.41634315
423,0.1468548,0.19892614
424,0.115740344,0.07440547
425,0.04363421,0.034748852
426,0.68602973,0.71894383
427,0.124702,0.23031767
428,0.33782494,0.39286166
429,0.09246733,0.024811028
430,0.092675574,0.07051161
431,0.19837354,0.23665752
432,0.02437527,0.011744701
433,0.11401336,0.08508103
434,0.14347623,0.084469534
435,0.089519605,0.11085073
436,0.027836422,0.028925816
437,0.18827732,0.18483013
438,0.036338504,0.015133583
439,0.28258294,0.156934
440,0.08246805,0.07428711
441,0.0334949,0.02134719
442,0.17730863,0.12270984
443,0.22030734,0.1570839
444,0.16155753,0.086540736
445,0.04645627,0.043092836
446,0.07046532,0.06511465
447,0.3111087,0.2734105
448,0.16016445,0.12728621
449,0.4234238,0.45441777
450,0.1211439,0.047606084
451,0.14053209,0.10456217
452,0.2502621,0.27969906
453,0.3108574,0.18823873
454,0.065679304,0.048004545
455,0.29256067,0.1844869
456,0.28137657,0.3056739
457,0.103762746,0.053050388
458,0.052333765,0.06941091
459,0.16468835,0.07094952
460,0.123743355,0.080630906
461,0.106344245,0.12469031
462,0.11775097,0.15453139
463,0.2887728,0.29703403
464,0.14862129,0.15793605
465,0.18450381,0.15789266
466,0.016584087,0.0046868343
467,0.12628536,0.15832268
468,0.04999282,0.037104104
469,0.15156901,0.092470296
470,0.08960577,0.060814437
471,0.06234741,0.068294436
472,0.19609363,0.15264562
473,0.030270716,0.03466206
474,0.12869813,0.049637835
475,0.08290248,0.072716944
476,0.09233448,0.1533518
477,0.13535473,0.15263772
478,0.14398965,0.17495148
479,0.107389055,0.09456122
480,0.15916272,0.25246572
481,0.08930777,0.092332214
482,0.2086026,0.30630907
483,0.02676289,0.027801448
484,0.13803318,0.12321482
485,0.09521399,0.09539365
486,0.57330173,0.5874284
487,0.286676,0.40153703
488,0.125377,0.076666035
489,0.14527503,0.24105635
490,0.25465316,0.11886332
491,0.221704,0.16560937
492,0.05743214,0.036780603
493,0.18403706,0.1450946
494,0.11338863,0.11076394
495,0.29433435,0.27684674
496,0.25323138,0.29161736
497,0.21440113,0.14499597
498,0.25722748,0.28834683
499,0.3149684,0.30873534
500,0.6049548,0.557323
501,0.3159414,0.4076323
502,0.63258654,0.5954134
503,0.087060176,0.07309568
504,0.051321268,0.054222096
505,0.18144837,0.18464075
506,0.04761597,0.048028216
507,0.021179808,0.012490334
508,0.35701925,0.34755558
509,0.06976878,0.08806357
510,0.21090406,0.19174597
511,0.08799368,0.10433335
512,0.10431567,0.13609573
513,0.15695103,0.14557196
514,0.394302,0.37323454
515,0.15673201,0.15168695
516,0.35656327,0.47385156
517,0.20231222,0.08483643
518,0.2599921,0.4032216
519,0.037850063,0.07300889
520,0.33029225,0.42381132
521,0.32206306,0.4618228
522,0.19791038,0.16639839
523,0.23241778,0.31617588
524,0.053073388,0.09281352
525,0.11058811,0.10458978
526,0.08115755,0.039321277
527,0.16762172,0.14958812
528,0.041975442,0.02245972
529,0.1573711,0.11715113
530,0.07300373,0.06004119
531,0.05777682,0.02664552
532,0.08580712,0.12698244
533,0.116860546,0.09527924
534,0.026816746,0.013385883
535,0.20766552,0.10174139
536,0.12716502,0.1993246
537,0.17483126,0.1883334
538,0.21026137,0.087779514
539,0.25244147,0.23440878
540,0.07427115,0.07808629
541,0.036780123,0.018072717
542,0.12579349,0.08459578
543,0.12511489,0.1821198
544,0.23311073,0.26050988
545,0.054301307,0.020814594
546,0.20693667,0.20705314
547,0.07806621,0.055026907
548,0.16695748,0.13337357
549,0.09398607,0.03588111
550,0.0930023,0.03464233
551,0.4226016,0.4778914
552,0.037254058,0.027454276
553,0.20646273,0.3312937
554,0.120486856,0.053594816
555,0.12633923,0.11077183
556,0.021617837,0.012403541
557,0.22755277,0.17494753
558,0.33115035,0.19193138
559,0.21975082,0.14398602
560,0.087947,0.07394783
561,0.10780554,0.09744512
562,0.2792654,0.22787562
563,0.44990307,0.38227287
564,0.08348772,0.08686424
565,0.14078702,0.11505626
566,0.0046531665,0.0010178478
567,0.26443344,0.18678297
568,0.16292906,0.16028737
569,0.0565489,0.03924632
570,0.07395519,0.055847496
571,0.1367909,0.106775396
572,0.15944277,0.0888447
573,0.014810426,0.0042449776
574,0.15810354,0.10895312
575,0.09174924,0.17813127
576,0.05018311,0.00873061
577,0.24171694,0.1935055
578,0.2193882,0.15030615
579,0.19319259,0.19189982
580,0.040341806,0.08337279
581,0.02799799,0.03205826
582,0.0423273,0.038078554
583,0.29994613,0.23461787
584,0.14256786,0.06581294
585,0.12736608,0.116729
586,0.45019746,0.39197794
587,0.1656075,0.19836986
588,0.031107282,0.024807082
589,0.35577336,0.35107467
590,0.07013859,0.04987849
591,0.3865539,0.15873691
592,0.037045814,0.07650428
593,0.04224472,0.022944974
594,0.38719302,0.3680388
595,0.20275743,0.16751882
596,0.065058164,0.051874734
597,0.17029297,0.25130978
598,0.08713917,0.15008916
599,0.07138805,0.06713456
600,0.044926755,0.017145608
601,0.22730863,0.19100033
602,0.29884747,0.22981268
603,0.12968548,0.12946394
604,0.07914333,0.046387035
605,0.094915986,0.21940538
606,0.04206879,0.037573576
607,0.20664226,0.2197131
608,0.23691656,0.16561726
609,0.2612739,0.16261105
610,0.08652879,0.13486484
611,0.14099526,0.0803508
612,0.17181171,0.1632186
613,0.23020968,0.3157577
614,0.30365145,0.18132684
615,0.09161999,0.09860894
616,0.29609722,0.2596301
617,0.115072526,0.08598053
618,0.14560893,0.2604665
619,0.18642467,0.10694504
620,0.17554933,0.1789913
621,0.078579634,0.064219095
622,0.1229068,0.11033786
623,0.081836134,0.061532453
624,0.02808057,0.02513453
625,0.017628895,0.023268474
626,0.28913185,0.3165862
627,0.08986069,0.15725355
628,0.20888625,0.16461913
629,0.081512995,0.06509887
630,0.067119054,0.018802568
631,0.23006965,0.26954424
632,0.13251112,0.02137086
633,0.03506032,0.019721787
634,0.27143115,0.35550505
635,0.10131409,0.05069119
636,0.34167385,0.49499756
637,0.23237829,0.18736686
638,0.058581073,0.065528885
639,0.53617334,0.5743581
640,0.06553569,0.034090012
641,0.13657907,0.19253105
642,0.11923022,0.09441525
643,0.18191153,0.15170273
644,0.12730505,0.15685114
645,0.08013069,0.039818365
646,0.14716358,0.15378577
647,0.051134568,0.017922802
648,0.048082724,0.0606014
649,0.078834556,0.040883556
650,0.14814016,0.15846865
651,0.051633634,0.025031956
652,0.19701278,0.18728006
653,0.09668965,0.0562499
654,0.15222245,0.14650697
655,0.23660061,0.17314065
656,0.10450237,0.07958939
657,0.24331826,0.2831274
658,0.24098448,0.2769138
659,0.104477234,0.10429784
660,0.21150367,0.2557481
661,0.36922303,0.49242926
662,0.078658625,0.018538244
663,0.059773088,0.05422604
664,0.18749462,0.19887485
665,0.3663148,0.5589957
666,0.09639164,0.06014376
667,0.013747666,0.0018502738
668,0.2623474,0.35289338
669,0.056789458,0.07265382
670,0.40155825,0.35782087
671,0.15669252,0.14269201
672,0.25591698,0.2392179
673,0.02571449,0.012494279
674,0.26342452,0.1622205
675,0.30301234,0.34106976
676,0.10504093,0.05566602
677,0.39449233,0.5163763
678,0.046312653,0.033734947
679,0.16452679,0.21974072
680,0.08644981,0.06676766
681,0.17628896,0.17310908
682,0.04931423,0.032926194
683,0.06941692,0.08367656
684,0.17587964,0.26948112
685,0.17409162,0.1683473
686,0.076813154,0.13927945
687,0.1264182,0.21024476
688,0.11323424,0.1470948
689,0.060372684,0.047223404
690,0.11677438,0.05768199
691,0.16557159,0.11968786
692,0.12286371,0.07383342
693,0.15226555,0.2329688
694,0.20175211,0.16990958
695,0.16393077,0.25203174
696,0.6548399,0.7691971
697,0.15328522,0.06776184
698,0.4105594,0.4827597
699,0.22684547,0.3089918
700,0.38061538,0.3234744
701,0.035139307,0.014123625
702,0.33280197,0.48074767
703,0.2676684,0.2006541
704,0.16915482,0.19096482
705,0.14467902,0.1052644
706,0.18292762,0.17948051
707,0.45690078,0.28416497
708,0.3570013,0.8783672
709,0.08507109,0.0623491
710,0.18370314,0.14410043
711,0.09146561,0.13416655
712,0.0679628,0.0630395
713,0.07509335,0.09703483
714,0.08328307,0.047183953
715,0.08258653,0.06107876
716,0.20155105,0.2780263
717,0.336974,0.3706268
718,0.33182538,0.3113707
719,0.2515044,0.16267417
720,0.068662934,0.0618599
721,0.1713701,0.069556884
722,0.019305615,0.017417822
723,0.18492748,0.065694585
724,0.1996266,0.12127381
725,0.061191298,0.027998706
726,0.3438963,0.37821332
727,0.17283857,0.19654721
728,0.022468764,0.009018606
729,0.4685624,0.47510612
730,0.18607281,0.18572567
731,0.10301235,0.082453564
732,0.21707238,0.15022723
733,0.33665445,0.2437785
734,0.16775456,0.1536398
735,0.027893867,0.017796557
736,0.17912538,0.2495463
737,0.38378215,0.37736118
738,0.06501508,0.070921905
739,0.067718655,0.06288169
740,0.14225191,0.13970159
741,0.273352,0.2869384
742,0.041975442,0.049046062
743,0.24922806,0.23955326
744,0.25492603,0.2692602
745,0.08664728,0.07574287
746,0.17912538,0.18923685
747,0.3846618,0.45201123
748,0.023678731,0.0067619816
749,0.23820552,0.09341713
750,0.07665159,0.07574287
751,0.465866,0.38236755
752,0.28462228,0.36565986
753,0.033487722,0.03427149
754,0.18678012,0.18644764
755,0.093400836,0.08635926
756,0.37291756,0.30598557
757,0.09072957,0.06635737
758,0.32452247,0.43084946
759,0.12149576,0.11702094
760,0.13694887,0.15209724
761,0.08793624,0.06610488
762,0.31743142,0.27715445
763,0.32887763,0.26760718
764,0.076023266,0.032314695
765,0.15357246,0.23346983
766,0.14121787,0.04983115
767,0.3149002,0.2788982
768,0.018986069,0.014841642
769,0.19531453,0.1727856
770,0.3087247,0.27029777
771,0.18708172,0.14025785
772,0.079900905,0.06059351
773,0.026823927,0.02878379
774,0.32964957,0.3381267
775,0.2164297,0.14806925
776,0.30618986,0.26253372
777,0.26999497,0.3173831
778,0.105227634,0.08439852
779,0.10981976,0.12637883
780,0.49714205,0.59673107
781,0.35410383,0.41426408
782,0.3692733,0.39050245
783,0.09721025,0.114677526
784,0.12259084,0.09871546
785,0.29983842,0.30428916
786,0.49890852,0.45097366
787,0.16661999,0.1661538
788,0.028209824,0.01237987
789,0.2366042,0.20695056
790,0.12475585,0.13288437
791,0.42299297,0.4286047
792,0.045379147,0.031837333
793,0.06957489,0.055086084
794,0.32146344,0.26090437
795,0.31965747,0.40616074
796,0.112483844,0.05875507
797,0.11030806,0.08471808
798,0.034414046,0.022870015
799,0.2503375,0.29309678
800,0.1322275,0.16715191
801,0.20477884,0.30357903
802,0.036521614,0.007771939
803,0.10258868,0.1003093
804,0.3776964,0.2632123
805,0.059464313,0.047566634
806,0.33212695,0.38917294
807,0.2192374,0.16312787
808,0.05415769,0.021414256
809,0.1649325,0.09731493
810,0.18444636,0.29286796
811,0.41674566,0.4490958
812,0.08804036,0.06869684
813,0.14531451,0.11599915
814,0.32297862,0.25170037
815,0.12913255,0.10491723
816,0.094413325,0.06986855
817,0.038826656,0.021883728
818,0.18153454,0.14848348
819,0.04239552,0.051330302
820,0.124167025,0.055662073
821,0.03461152,0.033316765
822,0.06938101,0.06716612
823,0.4186342,0.55206805
824,0.24819402,0.1565592
825,0.37364283,0.5152125
826,0.08789674,0.0999424
827,0.1742173,0.43210799
828,0.11441548,0.06551705
829,0.25743574,0.2834864
830,0.06105127,0.06347741
831,0.08829527,0.038046993
832,0.05245943,0.03362054
833,0.08037843,0.07708817
834,0.20492963,0.13648234
835,0.11389128,0.08112405
836,0.004114606,0.0052154837
837,0.28354877,0.22419085
838,0.2141857,0.20198362
839,0.17990808,0.26141724
840,0.010487577,0.0023591977
841,0.122874476,0.09798955
842,0.09900546,0.042134166
843,0.2046783,0.19205369
844,0.10556872,0.12402358
845,0.23329742,0.25598478
846,0.07471995,0.063603655
847,0.077014215,0.04900661
848,0.2225693,0.23773059
849,0.08418067,0.033135287
850,0.11616401,0.08994935
851,0.2934511,0.3297472
852,0.24724975,0.34474665
853,0.11785868,0.13357083
854,0.11757145,0.09486105
855,0.23372109,0.27712682
856,0.050150797,0.03367577
857,0.09003303,0.06535135
858,0.057101823,0.037972037
859,0.2991024,0.3956351
860,0.014814017,0.009251369
861,0.22823496,0.25498667
862,0.034852076,0.048087392
863,0.31157547,0.3134774
864,0.28968835,0.45170745
865,0.11480325,0.052573025
866,0.60659915,0.6299926
867,0.4576655,0.42353123
868,0.045476086,0.02758052
869,0.23838504,0.18632928
870,0.1760448,0.109268725
871,0.41031525,0.36623192
872,0.08869381,0.080508605
873,0.13651802,0.18276681
874,0.025552923,0.010849154
875,0.058548756,0.05136581
876,0.13964885,0.09279774
877,0.099587105,0.08177894
878,0.0982048,0.08900251
879,0.17780052,0.07829144
880,0.03168893,0.04246556
881,0.113532245,0.0723895
882,0.11411389,0.14175306
883,0.06287879,0.019666556
884,0.1993609,0.15348199
885,0.166541,0.20380233
886,0.10747164,0.06798671
887,0.42021757,0.5211894
888,0.33782133,0.37733355
889,0.20612164,0.34047404
890,0.19764829,0.1701305
891,0.42427832,0.44320962
892,0.20818971,0.18129528
893,0.13860404,0.066822894
894,0.22405572,0.15131216
895,0.16124874,0.16111584
896,0.12167169,0.08336095
897,0.10794916,0.12757815
898,0.06872038,0.021331409
899,0.11264182,0.10513027
900,0.15665661,0.14101927
901,0.07902125,0.098932445
902,0.17214921,0.32206994
903,0.046876345,0.028034212
904,0.076644406,0.08337673
905,0.05837283,0.029746406
906,0.006491455,0.0069750194
907,0.22583297,0.18655415
908,0.5313873,0.6015323
909,0.05538202,0.05846313
910,0.14697328,0.12223642
911,0.08632773,0.030413136
912,0.20428695,0.25815463
913,0.1035545,0.09674683
914,0.15529226,0.17855734
915,0.13318972,0.11304029
916,0.1006714,0.06583661
917,0.13488798,0.13812353
918,0.4635789,0.5634301
919,0.08206233,0.0625937
920,0.38385037,0.26405656
921,0.060907654,0.022108601
922,0.21492891,0.13290805
923,0.24060391,0.16424829
924,0.014609364,0.0067067496
925,0.17626742,0.19698906
926,0.06958926,0.074736856
927,0.16393796,0.19256261
928,0.06507253,0.09084489
929,0.11246948,0.13772112
930,0.27883816,0.38503054
931,0.37112236,0.53036183
932,0.3329779,0.33523884
933,0.072720096,0.08492717
934,0.10485782,0.08538481
935,0.115589544,0.09946109
936,0.15795994,0.22550853
937,0.13578558,0.18284176
938,0.02897099,0.007992867
939,0.27150655,0.220297
940,0.30586672,0.48930472
941,0.06865575,0.01842778
942,0.093573175,0.112622105
943,0.041415337,0.035810098
944,0.34803963,0.40785715
945,0.16679952,0.20459136
946,0.27242208,0.35675567
947,0.20745368,0.1678147
948,0.13012351,0.06521722
949,0.020102685,0.018672379
950,0.19433075,0.23607363
951,0.23103906,0.25034323
952,0.2418031,0.17555903
953,0.21423237,0.23014802
954,0.18803318,0.17881772
955,0.35258868,0.4322934
956,0.22086744,0.16544367
957,0.11587678,0.094896555
958,0.1092812,0.110602185
959,0.065036625,0.050994966
960,0.10429772,0.12940475
961,0.079649575,0.048994776
962,0.037056584,0.046213448
963,0.059938245,0.02864571
964,0.22929053,0.327459
965,0.2586744,0.314298
966,0.035900474,0.0083518755
967,0.07710039,0.15988891
968,0.11538489,0.13493979
969,0.11645842,0.06401395
970,0.657109,0.67802477
971,0.39771292,0.35520127
972,0.039167743,0.04643832
973,0.16352506,0.1393268
974,0.182109,0.18918556
975,0.097766764,0.102159575
976,0.19280124,0.16444555
977,0.11785868,0.109304234
978,0.18671909,0.09125124
979,0.05624731,0.03805094
980,0.024019819,0.03339172
981,0.12249031,0.21866369
982,0.08483412,0.08782291
983,0.10463522,0.11109138
984,0.022407727,0.029655667
985,0.11774379,0.09337373
986,0.11727703,0.1615498
987,0.13053282,0.14760372
988,0.048836708,0.039056953
989,0.24172412,0.3713606
990,0.15281488,0.10054206
991,0.09641319,0.033202354
992,0.0398571,0.052525684
993,0.26326656,0.17340498
994,0.15452032,0.18597421
995,0.36591986,0.4433635
996,0.121682465,0.10968691
997,0.30739623,0.4013595
